0 0.00204453 0.00410253 0.00618773 0.0083146 0.0104984 0.0127559 0.0151052 0.0175662 0.0201609 0.0229138 0.0258516 0.029004 0.0324033 0.0360852 0.0400884 0.0444551 0.0492307 0.0544648 0.0602101 0.0665241 0.0734675 0.0811064 0.0895109 0.0987566 0.108924 0.120102 0.132383 0.14587 0.160673 0.176914 0.194725 0.214253 0.23566 0.259124 0.284846 0.313043 0.343959 0.377857 0.415016 0.455728 0.50028 0.548932 0.601881 0.659219 0.720865 0.786512 0.855563 0.927116 1 
0 0.00232966 0.00467313 0.00704461 0.00945893 0.0119321 0.0144814 0.0171258 0.0198864 0.0227864 0.0258516 0.0291106 0.0325947 0.0363388 0.0403806 0.0447615 0.0495263 0.0547238 0.0604061 0.0666297 0.0734545 0.0809455 0.0891711 0.098205 0.108125 0.119015 0.130965 0.144068 0.158428 0.174155 0.191366 0.21019 0.230764 0.253239 0.277778 0.304558 0.333767 0.365609 0.400295 0.438042 0.479062 0.523549 0.571657 0.623475 0.678989 0.738045 0.800311 0.865249 0.932117 1 
0 0.00264097 0.00529584 0.00797886 0.0107051 0.0134908 0.0163538 0.0193135 0.0223918 0.0256129 0.029004 0.0325947 0.0364186 0.0405117 0.0449145 0.0496702 0.0548266 0.0604344 0.0665491 0.0732295 0.0805388 0.0885441 0.0973171 0.106933 0.117473 0.129022 0.141669 0.15551 0.170647 0.187187 0.205243 0.224937 0.246399 0.269765 0.295181 0.322801 0.352786 0.3853 0.420511 0.45858 0.499655 0.543858 0.591265 0.641889 0.695655 0.752369 0.811705 0.873186 0.936195 1 
0 0.00298228 0.00597818 0.00900178 0.012068 0.015193 0.0183946 0.0216928 0.0251098 0.0286707 0.0324033 0.0363388 0.0405117 0.0449603 0.0497262 0.0548554 0.060397 0.066405 0.0729364 0.0800531 0.0878202 0.0963075 0.105588 0.11574 0.126845 0.138989 0.152262 0.166759 0.182579 0.199825 0.218608 0.239041 0.261242 0.285337 0.311454 0.339724 0.37028 0.403257 0.43878 0.476965 0.51791 0.56168 0.608297 0.657723 0.709845 0.764456 0.821244 0.87979 0.939575 1 
0 0.00335772 0.00672844 0.0101256 0.0135636 0.0170583 0.0206274 0.0242906 0.0280706 0.0319925 0.0360852 0.0403806 0.0449145 0.0497262 0.0548596 0.0603616 0.0662841 0.0726823 0.079616 0.0871486 0.0953479 0.104285 0.114035 0.124677 0.136294 0.148972 0.1628 0.177872 0.194285 0.212139 0.231536 0.252584 0.275391 0.300069 0.326728 0.355481 0.386438 0.419701 0.455365 0.493508 0.534187 0.577426 0.623208 0.671463 0.722056 0.774778 0.829338 0.885366 0.942419 1 
0 0.00377185 0.00755561 0.0113638 0.0152098 0.0191089 0.0230778 0.0271364 0.0313067 0.0356144 0.0400884 0.0447615 0.0496702 0.0548554 0.0603616 0.066238 0.0725376 0.079318 0.0866402 0.09457 0.103176 0.112532 0.122714 0.133802 0.145879 0.159031 0.173347 0.188919 0.20584 0.224205 0.244114 0.265663 0.288952 0.314081 0.341144 0.370236 0.401445 0.43485 0.470517 0.508495 0.548808 0.591453 0.636383 0.683508 0.732683 0.783702 0.836298 0.890141 0.944849 1 
0 0.0042296 0.00846962 0.012731 0.017026 0.0213682 0.025774 0.0302619 0.0348539 0.0395752 0.0444551 0.0495263 0.0548266 0.060397 0.0662841 0.0725376 0.0792127 0.0863678 0.0940664 0.102375 0.111365 0.121109 0.131687 0.143178 0.155665 0.169234 0.183974 0.199972 0.21732 0.23611 0.256433 0.278379 0.302039 0.3275 0.354844 0.38415 0.415486 0.448911 0.484469 0.522185 0.562061 0.604068 0.648143 0.694185 0.742042 0.791518 0.842364 0.894288 0.946954 1 
0 0.00473643 0.00948118 0.0142433 0.019033 0.0238625 0.0287463 0.0337022 0.0387509 0.0439176 0.0492307 0.0547238 0.0604344 0.066405 0.0726823 0.079318 0.0863678 0.0938924 0.101956 0.110627 0.119977 0.130083 0.141021 0.152873 0.165723 0.179655 0.194756 0.211113 0.228813 0.247944 0.268591 0.290838 0.314767 0.340455 0.367971 0.39738 0.428736 0.46208 0.497437 0.534814 0.574195 0.615537 0.658763 0.703765 0.750392 0.798455 0.847728 0.897943 0.948807 1 
0 0.00529822 0.0106021 0.0159181 0.021254 0.0266197 0.032028 0.0374947 0.0430398 0.048687 0.0544648 0.0604061 0.0665491 0.0729364 0.079616 0.0866402 0.0940664 0.101956 0.110375 0.119393 0.129083 0.139521 0.150787 0.162962 0.176128 0.190371 0.205775 0.222425 0.240406 0.259801 0.280689 0.30315 0.327256 0.353074 0.380666 0.410082 0.441364 0.474539 0.509617 0.546593 0.585436 0.626091 0.668475 0.712475 0.757944 0.804703 0.852539 0.901214 0.950461 1 
0 0.00592147 0.0118452 0.0177745 0.0237139 0.0296707 0.035655 0.0416807 0.0477658 0.0539332 0.0602101 0.0666297 0.0732295 0.0800531 0.0871486 0.09457 0.102375 0.110627 0.119393 0.128743 0.138753 0.149498 0.16106 0.17352 0.18696 0.201464 0.217115 0.233998 0.252192 0.271778 0.292831 0.315424 0.339621 0.365484 0.393064 0.422401 0.453527 0.486457 0.521191 0.557711 0.595978 0.635929 0.677476 0.720506 0.764875 0.810413 0.856924 0.904187 0.951963 1 
0 0.00661322 0.0132246 0.0198332 0.0264401 0.0330488 0.0396665 0.0463042 0.0529782 0.0597092 0.0665241 0.0734545 0.0805388 0.0878202 0.0953479 0.103176 0.111365 0.119977 0.129083 0.138753 0.149063 0.160091 0.171919 0.184627 0.198298 0.213016 0.228863 0.245919 0.264264 0.283974 0.30512 0.327769 0.351981 0.377809 0.405297 0.434479 0.465374 0.497992 0.532322 0.568338 0.605995 0.645225 0.685937 0.728019 0.771331 0.815713 0.860981 0.906933 0.953349 1 
0 0.00738125 0.0147556 0.0221172 0.0294624 0.0367905 0.0441049 0.0514136 0.0587298 0.0660728 0.0734675 0.0809455 0.0885441 0.0963075 0.104285 0.112532 0.121109 0.130083 0.139521 0.149498 0.160091 0.171379 0.183443 0.196365 0.210228 0.225114 0.241105 0.258281 0.276717 0.296486 0.317657 0.340293 0.364447 0.390167 0.417491 0.446445 0.477044 0.509287 0.543158 0.578627 0.615642 0.654132 0.694006 0.735153 0.777439 0.820711 0.864797 0.90951 0.954648 1 
0 0.00823405 0.0164551 0.0246513 0.0328134 0.0409355 0.0490167 0.0570608 0.0650782 0.0730855 0.0811064 0.0891711 0.0973171 0.105588 0.114035 0.122714 0.131687 0.141021 0.150787 0.16106 0.171919 0.183443 0.195715 0.208817 0.222833 0.237844 0.253931 0.271173 0.289643 0.309412 0.330545 0.3531 0.377128 0.402673 0.429765 0.458425 0.488664 0.520474 0.553837 0.588714 0.625054 0.662782 0.70181 0.742026 0.783303 0.825496 0.868443 0.911968 0.955885 1 
0 0.00918104 0.0183417 0.027463 0.0365288 0.0455275 0.0544521 0.0633026 0.0720852 0.0808142 0.0895109 0.098205 0.106933 0.11574 0.124677 0.133802 0.143178 0.152873 0.162962 0.17352 0.184627 0.196365 0.208817 0.222067 0.236198 0.251292 0.267428 0.284685 0.303134 0.322845 0.343879 0.366291 0.39013 0.415433 0.442229 0.470534 0.500353 0.531675 0.564479 0.598723 0.634352 0.671294 0.70946 0.748741 0.789016 0.830146 0.871978 0.914348 0.957082 1 
0 0.0102326 0.020436 0.0305826 0.0406484 0.0506141 0.0604668 0.0702007 0.0798184 0.0893304 0.0987566 0.108125 0.117473 0.126845 0.136294 0.145879 0.155665 0.165723 0.176128 0.18696 0.198298 0.210228 0.222833 0.236198 0.250407 0.265542 0.281682 0.298904 0.31728 0.336876 0.357753 0.379963 0.40355 0.428551 0.454989 0.482878 0.512219 0.543 0.575195 0.608762 0.643645 0.679771 0.717053 0.755387 0.794656 0.834726 0.875454 0.916686 0.958257 1 
0 0.0114005 0.0227611 0.0340441 0.0452157 0.0562483 0.0671213 0.077823 0.0883507 0.0987121 0.108924 0.119015 0.129022 0.138989 0.148972 0.159031 0.169234 0.179655 0.190371 0.201464 0.213016 0.225114 0.237844 0.251292 0.265542 0.280676 0.296776 0.313915 0.332167 0.351594 0.372257 0.394206 0.417483 0.44212 0.468141 0.495556 0.524363 0.554549 0.586085 0.61893 0.653026 0.688303 0.724675 0.762042 0.80029 0.839293 0.878916 0.919011 0.959425 1 
0 0.0126977 0.0253428 0.0378852 0.05028 0.0624889 0.0744832 0.0862435 0.0977624 0.109043 0.120102 0.130965 0.141669 0.152262 0.1628 0.173347 0.183974 0.194756 0.205775 0.217115 0.228863 0.241105 0.253931 0.267428 0.281682 0.296776 0.312789 0.329799 0.347874 0.367081 0.387474 0.409105 0.432013 0.456229 0.481774 0.508657 0.536874 0.566411 0.597238 0.629314 0.662581 0.696972 0.7324 0.768772 0.805978 0.843897 0.8824 0.921349 0.960599 1 
0 0.0141391 0.0282104 0.0421489 0.0558961 0.069402 0.0826271 0.0955448 0.108141 0.120416 0.132383 0.144068 0.15551 0.166759 0.177872 0.188919 0.199972 0.211113 0.222425 0.233998 0.245919 0.258281 0.271173 0.284685 0.298904 0.313915 0.329799 0.34663 0.36448 0.383412 0.403482 0.424738 0.44722 0.470958 0.495969 0.522263 0.549834 0.578668 0.608734 0.639991 0.672384 0.705845 0.740294 0.775636 0.81177 0.848579 0.885941 0.923723 0.96179 1 
0 0.015742 0.0313975 0.0468841 0.062127 0.0770617 0.0916375 0.105818 0.119584 0.13293 0.14587 0.158428 0.170647 0.182579 0.194285 0.20584 0.21732 0.228813 0.240406 0.252192 0.264264 0.276717 0.289643 0.303134 0.31728 0.332167 0.347874 0.36448 0.382054 0.400659 0.420351 0.441178 0.463177 0.486378 0.510799 0.536446 0.563315 0.59139 0.620641 0.651029 0.682499 0.714986 0.748411 0.782685 0.81771 0.853376 0.889564 0.926152 0.963008 1 
0 0.017526 0.0349431 0.0521474 0.0690444 0.0855533 0.101609 0.117167 0.132198 0.146697 0.160673 0.174155 0.187187 0.199825 0.212139 0.224205 0.23611 0.247944 0.259801 0.271778 0.283974 0.296486 0.309412 0.322845 0.336876 0.351594 0.367081 0.383412 0.400659 0.418885 0.438145 0.458487 0.479947 0.502554 0.526327 0.55127 0.577379 0.604639 0.633022 0.662487 0.692982 0.724445 0.7568 0.789962 0.823836 0.858318 0.893295 0.928651 0.964261 1 
0 0.0195147 0.038893 0.0580047 0.0767323 0.0949747 0.112652 0.129707 0.146105 0.161837 0.176914 0.191366 0.205243 0.218608 0.231536 0.244114 0.256433 0.268591 0.280689 0.292831 0.30512 0.317657 0.330545 0.343879 0.357753 0.372257 0.387474 0.403482 0.420351 0.438145 0.456919 0.47672 0.497585 0.519542 0.542608 0.566789 0.592082 0.61847 0.645927 0.674414 0.703882 0.734268 0.765502 0.797503 0.830179 0.863431 0.897154 0.931235 0.965557 1 
0 0.0217359 0.0433014 0.0645345 0.0852889 0.10544 0.124891 0.143571 0.161441 0.178488 0.194725 0.21019 0.224937 0.239041 0.252584 0.265663 0.278379 0.290838 0.30315 0.315424 0.327769 0.340293 0.3531 0.366291 0.379963 0.394206 0.409105 0.424738 0.441178 0.458487 0.47672 0.495925 0.516138 0.537387 0.559689 0.58305 0.607468 0.632927 0.659401 0.686853 0.715236 0.744492 0.774551 0.805338 0.836765 0.868737 0.901156 0.933913 0.966899 1 
0 0.0242235 0.0482343 0.0718306 0.0948317 0.117085 0.138473 0.158913 0.17836 0.1968 0.214253 0.230764 0.246399 0.261242 0.275391 0.288952 0.302039 0.314767 0.327256 0.339621 0.351981 0.364447 0.377128 0.39013 0.40355 0.417483 0.432013 0.44722 0.463177 0.479947 0.497585 0.516138 0.535642 0.556126 0.577606 0.60009 0.623574 0.648044 0.673477 0.699837 0.727078 0.755145 0.783975 0.813492 0.843614 0.874254 0.905315 0.936696 0.968294 1 
0 0.0270193 0.0537723 0.0800077 0.105502 0.130071 0.153572 0.175911 0.197038 0.216945 0.23566 0.253239 0.269765 0.285337 0.300069 0.314081 0.3275 0.340455 0.353074 0.365484 0.377809 0.390167 0.402673 0.415433 0.428551 0.44212 0.456229 0.470958 0.486378 0.502554 0.519542 0.537387 0.556126 0.575787 0.596387 0.617934 0.640426 0.66385 0.688182 0.71339 0.739431 0.766252 0.793793 0.821982 0.850744 0.879994 0.909641 0.939591 0.969744 1 
0 0.0301754 0.060016 0.0892076 0.117474 0.144592 0.170394 0.194774 0.217682 0.239118 0.259124 0.277778 0.295181 0.311454 0.326728 0.341144 0.354844 0.367971 0.380666 0.393064 0.405297 0.417491 0.429765 0.442229 0.454989 0.468141 0.481774 0.495969 0.510799 0.526327 0.542608 0.559689 0.577606 0.596387 0.61605 0.636603 0.658044 0.680361 0.703534 0.727531 0.752312 0.777827 0.80402 0.830824 0.858166 0.885967 0.914142 0.942601 0.971252 1 
0 0.0337587 0.0670931 0.0996086 0.130964 0.160887 0.189187 0.215748 0.240525 0.263536 0.284846 0.304558 0.322801 0.339724 0.355481 0.370236 0.38415 0.39738 0.410082 0.422401 0.434479 0.446445 0.458425 0.470534 0.482878 0.495556 0.508657 0.522263 0.536446 0.55127 0.566789 0.58305 0.60009 0.617934 0.636603 0.656103 0.676435 0.697588 0.719542 0.742269 0.76573 0.78988 0.814665 0.840023 0.865885 0.892178 0.918821 0.945731 0.97282 1 
0 0.0378558 0.0751688 0.111439 0.146242 0.179254 0.210255 0.239127 0.265844 0.290449 0.313043 0.333767 0.352786 0.37028 0.386438 0.401445 0.415486 0.428736 0.441364 0.453527 0.465374 0.477044 0.488664 0.500353 0.512219 0.524363 0.536874 0.549834 0.563315 0.577379 0.592082 0.607468 0.623574 0.640426 0.658044 0.676435 0.6956 0.715531 0.736208 0.757606 0.779688 0.802414 0.825731 0.849583 0.873906 0.89863 0.923681 0.948981 0.974448 1 
0 0.0425823 0.0844608 0.124995 0.163658 0.200062 0.233967 0.265264 0.293958 0.32014 0.343959 0.365609 0.3853 0.403257 0.419701 0.43485 0.448911 0.46208 0.474539 0.486457 0.497992 0.509287 0.520474 0.531675 0.543 0.554549 0.566411 0.578668 0.59139 0.604639 0.61847 0.632927 0.648044 0.66385 0.680361 0.697588 0.715531 0.734182 0.753525 0.773536 0.794182 0.815424 0.837215 0.859502 0.882226 0.905322 0.928721 0.952351 0.976136 1 
0 0.0480957 0.0952629 0.140672 0.183663 0.223783 0.26078 0.294578 0.325239 0.352925 0.377857 0.400295 0.420511 0.43878 0.455365 0.470517 0.484469 0.497437 0.509617 0.521191 0.532322 0.543158 0.553837 0.564479 0.575195 0.586085 0.597238 0.608734 0.620641 0.633022 0.645927 0.659401 0.673477 0.688182 0.703534 0.719542 0.736208 0.753525 0.771479 0.790047 0.8092 0.828902 0.849109 0.869773 0.89084 0.912249 0.933938 0.955839 0.977883 1 
0 0.0546161 0.10798 0.159001 0.206853 0.251018 0.29126 0.327573 0.360117 0.389157 0.415016 0.438042 0.45858 0.476965 0.493508 0.508495 0.522185 0.534814 0.546593 0.557711 0.568338 0.578627 0.588714 0.598723 0.608762 0.61893 0.629314 0.639991 0.651029 0.662487 0.674414 0.686853 0.699837 0.71339 0.727531 0.742269 0.757606 0.773536 0.790047 0.807118 0.824724 0.842831 0.861399 0.880385 0.899738 0.919404 0.939326 0.959441 0.979688 1 
0 0.0624621 0.123189 0.180719 0.234024 0.282542 0.326107 0.364847 0.399079 0.42922 0.455728 0.479062 0.499655 0.51791 0.534187 0.548808 0.562061 0.574195 0.585436 0.595978 0.605995 0.615642 0.625054 0.634352 0.643645 0.653026 0.662581 0.672384 0.682499 0.692982 0.703882 0.715236 0.727078 0.739431 0.752312 0.76573 0.779688 0.794182 0.8092 0.824724 0.840731 0.85719 0.874067 0.891321 0.908907 0.926777 0.944877 0.963152 0.981546 1 
0 0.0721111 0.141732 0.206866 0.266255 0.319358 0.366184 0.407101 0.442669 0.473518 0.50028 0.523549 0.543858 0.56168 0.577426 0.591453 0.604068 0.615537 0.626091 0.635929 0.645225 0.654132 0.662782 0.671294 0.679771 0.688303 0.696972 0.705845 0.714986 0.724445 0.734268 0.744492 0.755145 0.766252 0.777827 0.78988 0.802414 0.815424 0.828902 0.842831 0.85719 0.871954 0.88709 0.902562 0.918331 0.934353 0.950581 0.966966 0.983456 1 
0 0.0843127 0.164885 0.238945 0.305021 0.362759 0.412539 0.455135 0.491466 0.522449 0.548932 0.571657 0.591265 0.608297 0.623208 0.636383 0.648143 0.658763 0.668475 0.677476 0.685937 0.694006 0.70181 0.70946 0.717053 0.724675 0.7324 0.740294 0.748411 0.7568 0.765502 0.774551 0.783975 0.793793 0.80402 0.814665 0.825731 0.837215 0.849109 0.861399 0.874067 0.88709 0.900439 0.914085 0.92799 0.942118 0.956427 0.970874 0.985414 1 
0 0.10031 0.194661 0.279172 0.352348 0.414393 0.466409 0.509819 0.546048 0.576372 0.601881 0.623475 0.641889 0.657723 0.671463 0.683508 0.694185 0.703765 0.712475 0.720506 0.728019 0.735153 0.742026 0.748741 0.755387 0.762042 0.768772 0.775636 0.782685 0.789962 0.797503 0.805338 0.813492 0.821982 0.830824 0.840023 0.849583 0.859502 0.869773 0.880385 0.891321 0.902562 0.914085 0.925861 0.937862 0.950054 0.962402 0.974868 0.987414 1 
0 0.122316 0.234375 0.330881 0.410998 0.476297 0.529173 0.572021 0.606915 0.635539 0.659219 0.678989 0.695655 0.709845 0.722056 0.732683 0.742042 0.750392 0.757944 0.764875 0.771331 0.777439 0.783303 0.789016 0.794656 0.80029 0.805978 0.81177 0.81771 0.823836 0.830179 0.836765 0.843614 0.850744 0.858166 0.865885 0.873906 0.882226 0.89084 0.899738 0.908907 0.918331 0.92799 0.937862 0.947921 0.95814 0.968489 0.978937 0.989452 1 
0 0.154618 0.289725 0.399101 0.484631 0.550829 0.602209 0.64246 0.674376 0.700011 0.720865 0.738045 0.752369 0.764456 0.774778 0.783702 0.791518 0.798455 0.804703 0.810413 0.815713 0.820711 0.825496 0.830146 0.834726 0.839293 0.843897 0.848579 0.853376 0.858318 0.863431 0.868737 0.874254 0.879994 0.885967 0.892178 0.89863 0.905322 0.912249 0.919404 0.926777 0.934353 0.942118 0.950054 0.95814 0.966354 0.974672 0.98307 0.991522 1 
0 0.206464 0.370874 0.491267 0.577728 0.640344 0.686572 0.721466 0.748381 0.769555 0.786512 0.800311 0.811705 0.821244 0.829338 0.836298 0.842364 0.847728 0.852539 0.856924 0.860981 0.864797 0.868443 0.871978 0.875454 0.878916 0.8824 0.885941 0.889564 0.893295 0.897154 0.901156 0.905315 0.909641 0.914142 0.918821 0.923681 0.928721 0.933938 0.939326 0.944877 0.950581 0.956427 0.962402 0.968489 0.974672 0.980934 0.987256 0.993618 1 
0 0.300389 0.49609 0.617439 0.694771 0.746371 0.782418 0.808627 0.828325 0.84354 0.855563 0.865249 0.873186 0.87979 0.885366 0.890141 0.894288 0.897943 0.901214 0.904187 0.906933 0.90951 0.911968 0.914348 0.916686 0.919011 0.921349 0.923723 0.926152 0.928651 0.931235 0.933913 0.936696 0.939591 0.942601 0.945731 0.948981 0.952351 0.955839 0.959441 0.963152 0.966966 0.970874 0.974868 0.978937 0.98307 0.987256 0.991482 0.995734 1 
0 0.499018 0.695693 0.78768 0.837614 0.868037 0.888205 0.902414 0.912885 0.920866 0.927116 0.932117 0.936195 0.939575 0.942419 0.944849 0.946954 0.948807 0.950461 0.951963 0.953349 0.954648 0.955885 0.957082 0.958257 0.959425 0.960599 0.96179 0.963008 0.964261 0.965557 0.966899 0.968294 0.969744 0.971252 0.97282 0.974448 0.976136 0.977883 0.979688 0.981546 0.983456 0.985414 0.987414 0.989452 0.991522 0.993618 0.995734 0.997864 1 
0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
